Location,Cat_C
Toulouse,1.369462661
Florianopolis,0.8043012565
Milan - Linate,1.012072155
Izmir Airport,0.697886658
Al Hoceima,0.2935290134
Tokyo - Haneda,1.408413817
Dublin,1.253246349
Torino,0.6239889544
Pointe-a-Pitre,2.136405462
Izmir Airport,0.697886658
Milan - Linate,1.012072155
Bergen,1.532450171
Fukuoka,1.057981884
Guangzhou Baiyun,1.211533169
Milan - Linate,1.012072155
Fukuoka,1.057981884
Lisbon,1.161777597
Punta Cana - Higuey,1.112599668
Hangzhou Xiaoshan,0.6991381356
Guangzhou Baiyun,1.211533169
Sandefjord-Torp,0.6784258751
Kavala,0.2718514023
Guangzhou Baiyun,1.211533169
Faroe Islands,0.4205833348
Chisinau,10
PRISTINA,0.2869327976
Chania,0.4397857818
Tokyo - Narita,1.444837879
Punta Cana - Higuey,1.112599668
Okayama,1.391802504
Okayama,1.391802504
DAMMAM,1.084739211
Pointe-a-Pitre,2.136405462
Paramaribo,1.898725756
Rhodes,0.5943464729
Luxor,1.492378125
Chania,0.4397857818
Rostov Don,10
Fukuoka,1.057981884
Fukuoka,1.057981884
Hurgada,1.173536848
Taichung,1.465973917
Lima,1.41840426
Amman,0.6092662004
Tangier,3.105891819
Tangier,3.105891819
Ho Chi Minh,0.6233491385
Fukuoka,1.057981884
Hangzhou Xiaoshan,0.6991381356
London City,1.757892944
Tangier,3.105891819
Guangzhou Baiyun,1.211533169
Milan - Linate,1.012072155
RIYADH,0.8485624614
Tangier,3.105891819
Rostov Don,10
Chongqing Jiangbei,0.7944693206
Chania,0.4397857818
Fukuoka,1.057981884
Amman,0.6092662004
Lima,1.41840426
Toulouse,1.369462661
Izmir Airport,0.697886658
Punta Cana - Higuey,1.112599668
Guangzhou Baiyun,1.211533169
Montpellier,1.991550362
Shanghai Pudong,1.236669917
Amsterdam - Schiphol,0.3773708503
Ixtapa Zihuatanejo,1.588907381
Chania,0.4397857818
Cologne,0.8946711267
Hangzhou Xiaoshan,0.6991381356
Izmir Airport,0.697886658
Samana El Catey,0.4964626818
Lima,1.41840426
Sharm El Sheikh,0.8294087293
Agadir,2.579923639
Graz,0.9271440526
Florianopolis,0.8043012565
Okayama,1.391802504
Hangzhou Xiaoshan,0.6991381356
Hangzhou Xiaoshan,0.6991381356
Kristiansand,10
Agadir,2.579923639
Luxor,1.492378125
Jieyang Chaoshan,10
Chania,0.4397857818
Sharjah,1.13082758
Samana El Catey,0.4964626818
Dresden,0.6644510097
Agadir,2.579923639
Graz,0.9271440526
Jieyang Chaoshan,10
Palermo,1.099002944
Hurgada,1.173536848
Punta Cana - Higuey,1.112599668
Kavala,0.2718514023
Rostov Don,10
Tangier,3.105891819
Jieyang Chaoshan,10
Rostov Don,10
Tangier,3.105891819
Istanbul Airport,0.4784132085
Male,1.414723419
Jerba,1.566804571
Panama Tocumen,0.2242483461
Istanbul Asia Airport,0.465385837
Kuwait,0.6916591686
Nantes,1.506162503
Marseille,1.446182507
Diyarbakir Airport,0.5579624734
Changsha Huanghua,1.033472468
Leopold Sedar Senghar,1.83080953
Beirut - Rafik Hariri,0.02422859045
Casablanca,3.209642487
Muscat,0.8432645638
Istanbul Asia Airport,0.465385837
Brisbane,1.265177959
Yerevan,0.1109906648
Ngurah Rai,0.6137193109
Jerba,1.566804571
Alexandria,0.5658426418
Yerevan,0.1109906648
Casablanca,3.209642487
Xian Xianyang,0.4169172134
Copenhagen,1.023117769
Kuwait,0.6916591686
Istanbul Asia Airport,0.465385837
Istanbul Asia Airport,0.465385837
Jerba,1.566804571
Geneva,0.9340392268
Istanbul Airport,0.4784132085
Casablanca,3.209642487
Changsha Huanghua,1.033472468
Kuwait,0.6916591686
Munich,1.068368833
Osaka - Kansai,1.458331366
Humberside,0.2400820033
Changsha Huanghua,1.033472468
Eindhoven,0.5936014177
Santiago Arturo Merino Benitez,1.657401962
Jomo Kenyatta,2.013940841
Yerevan,0.1109906648
Ngurah Rai,0.6137193109
London Southend Airport,1.388366017
Dortmund,0.5009364409
Istanbul Asia Airport,0.465385837
Wenzhou Longwan,0.3735633526
Casablanca,3.209642487
Santiago Arturo Merino Benitez,1.657401962
Rabil,1.178236195
Kuwait,0.6916591686
Muscat,0.8432645638
Istanbul Airport,0.4784132085
Cairo,1.607954377
Malaga,1.763160646
Jerez De La Frontera,1.575061867
Istanbul Asia Airport,0.465385837
Male,1.414723419
Ngurah Rai,0.6137193109
Malaga,1.763160646
Ngurah Rai,0.6137193109
Xian Xianyang,0.4169172134
Changsha Huanghua,1.033472468
Leopold Sedar Senghar,1.83080953
Ngurah Rai,0.6137193109
Nantes,1.506162503
Kharkiv,10
Diyarbakir Airport,0.5579624734
Geneva,0.9340392268
Nantes,1.506162503
Sfax,1.585748008
Male,1.414723419
Panama Tocumen,0.2242483461
Copenhagen,1.023117769
Istanbul Asia Airport,0.465385837
Tbilisi,0.4380213266
Casablanca,3.209642487
Kyiv,10
Ngurah Rai,0.6137193109
Istanbul Asia Airport,0.465385837
Male,1.414723419
Humberside,0.2400820033
Ngurah Rai,0.6137193109
Diyarbakir Airport,0.5579624734
Rosario,0.3607408295
Novosibirsk,0.1141114227
Muscat,0.8432645638
Liberia,1.109761844
Soekarno Hatta,0.3146901358
Jerez De La Frontera,1.575061867
Changsha Huanghua,1.033472468
Rabil,1.178236195
Muscat,0.8432645638
Istanbul Asia Airport,0.465385837
Changsha Huanghua,1.033472468
Brisbane,1.265177959
Osaka - Kansai,1.458331366
Humberside,0.2400820033
Novosibirsk,0.1141114227
Alexandria,0.5658426418
Santiago Arturo Merino Benitez,1.657401962
Ngurah Rai,0.6137193109
Geneva,0.9340392268
Istanbul Asia Airport,0.465385837
Mitilini,0.8052192597
St. Maarten Princess Juliana,1.423154403
Diyarbakir Airport,0.5579624734
Ngurah Rai,0.6137193109
Harbin Taiping,0.5968041076
Istanbul Asia Airport,0.465385837
Istanbul Airport,0.4784132085
Harbin Taiping,0.5968041076
Phu Quok,1.096029627
Istanbul Asia Airport,0.465385837
Diyarbakir Airport,0.5579624734
Casablanca,3.209642487
Marseille,1.446182507
Harbin Taiping,0.5968041076
Harbin Taiping,0.5968041076
Kyiv,10
Cairo,1.607954377
Curacao,1.030633338
Katima Mulilo,10
Diyarbakir Airport,0.5579624734
Yancheng Nanyang,0.3552576728
Soekarno Hatta,0.3146901358
Ngurah Rai,0.6137193109
Diyarbakir Airport,0.5579624734
Novosibirsk,0.1141114227
Rosario,0.3607408295
Istanbul Asia Airport,0.465385837
Santiago Arturo Merino Benitez,1.657401962
Casablanca,3.209642487
Kyiv,10
Panama Tocumen,0.2242483461
Yerevan,0.1109906648
Sfax,1.585748008
Wenzhou Longwan,0.3735633526
Beirut - Rafik Hariri,0.02422859045
Tozeur,0.2844084679
Malaga,1.763160646
Soekarno Hatta,0.3146901358
Ngurah Rai,0.6137193109
Novosibirsk,0.1141114227
Santo Domingo Las Americas,0.02266365801
Cancun,1.037689687
Mangalore,10
Marsa Aalam,0.5818966586
Heraklion Airport,0.6826565963
Heraklion Airport,0.6826565963
Exeter,1.045377606
Gaziantep Airport,0.4599756867
Manama,0.8867238588
Fes,2.868788225
Konya Airport,0.7540959865
London Luton,0.2610016897
Fes,2.868788225
Lanzarote,1.098178324
Moscow - Domodedovo,0.6738240677
Fes,2.868788225
Mudanjiang Hailang,0.2827954029
Southampton,1.512905009
Seoul,2.120479482
St. George's Point Saline,1.379249372
London Luton,0.2610016897
Moscow - Domodedovo,0.6738240677
Konya Airport,0.7540959865
Gaziantep Airport,0.4599756867
Sochi,0.1409291394
Yanji Zhaoyangchuan,0.2801296955
Fes,2.868788225
Wuhan Tianhe,0.89691578
St. George's Point Saline,1.379249372
Fes,2.868788225
Manama,0.8867238588
Odessa,10
Cukurova Airport,0.4159634835
Fes,2.868788225
Denizli Cardak Airport,0.169333494
Penang,0.9769574364
Kyiv - Zhulyany,10
Volgograd,0.1319250989
Conakry,10
Hong Kong,0.6476165631
Ningbo Lishe,0.7361556932
Volgograd,0.1319250989
Viracopos,0.9376590309
Ningbo Lishe,0.7361556932
Volgograd,0.1319250989
Volgograd,0.1319250989
Cali,0.1533139624
Sochi,0.1409291394
Hong Kong,0.6476165631
Konya Airport,0.7540959865
Gdansk,0.3086137464
Ningbo Lishe,0.7361556932
Bamako,2.636473279
Cancun,1.037689687
Gaziantep Airport,0.4599756867
Jersey,1.107330896
Accra,2.662294783
Madeira,1.169848107
Penang,0.9769574364
Sofia,0.1173636822
Cukurova Airport,0.4159634835
Odessa,10
Exeter,1.045377606
Paris Orly,1.397840178
Cancun,1.037689687
Sochi,0.1409291394
Gaziantep Airport,0.4599756867
Wuhan Tianhe,0.89691578
Milan - Malpensa,0.6685808841
Medellin Jose Maria Cordova,0.142664783
Denizli Cardak Airport,0.169333494
Gaziantep Airport,0.4599756867
Manama,0.8867238588
Nanchang Changbei,0.4874195656
Xiamen Gaoqi,0.8525528574
Mudanjiang Hailang,0.2827954029
Southampton,1.512905009
Cukurova Airport,0.4159634835
Madeira,1.169848107
St. George's Point Saline,1.379249372
Fes,2.868788225
Konya Airport,0.7540959865
Yanji Zhaoyangchuan,0.2801296955
Fes,2.868788225
Exeter,1.045377606
Volgograd,0.1319250989
Ningbo Lishe,0.7361556932
Wuhan Tianhe,0.89691578
Lubumbashi,10
Konya Airport,0.7540959865
Bamako,2.636473279
Manama,0.8867238588
Aalborg,0.9319284137
Yangon,3.156700756
St. George's Point Saline,1.379249372
Hong Kong,0.6476165631
Marsa Aalam,0.5818966586
Gaziantep Airport,0.4599756867
Ningbo Lishe,0.7361556932
Yanji Zhaoyangchuan,0.2801296955
Cukurova Airport,0.4159634835
Moscow - Domodedovo,0.6738240677
Konya Airport,0.7540959865
Gaziantep Airport,0.4599756867
Aqaba,0.288267209
Kingston,1.59492241
Hohhot Baita,0.01528215272
Samsun Airport,0.8108398355
Kunming Wujiaba,1.457378636
Ibiza,1.700935424
Gran Canaria,1.107682936
Urumchi Diwobao,0.1164704647
Szczecin,0.2434955837
Bogota,0.2134989269
Ankara Airport,0.4398326061
Cayenne,1.979790974
Kunming Wujiaba,1.457378636
Ankara Airport,0.4398326061
Sardar Vallabh Bhai Patel,10
Ankara Airport,0.4398326061
Khabarovsk,10
Kunming Wujiaba,1.457378636
Kunming Wujiaba,1.457378636
Shenyang Taoxian,0.7488870891
Doncaster,10
Buenos Aires - Ezeiza,0.03587072691
Fort-de-France,1.963475807
Cayenne,1.979790974
Ankara Airport,0.4398326061
Stavanger,1.537074608
Moscow - Sheremetyevo,0.1315517612
Doncaster,10
Ankara Airport,0.4398326061
Kunming Wujiaba,1.457378636
Shenyang Taoxian,0.7488870891
Samsun Airport,0.8108398355
Samsun Airport,0.8108398355
Kunming Wujiaba,1.457378636
Doha,0.4350533797
Faro Airport,1.488767933
Newcastle,1.242690039
Frankfurt,1.091206578
Phnom Penh,1.530130782
Ioannina,0.4574194878
Tunis,1.458474688
Basel,0.3654691801
Cayenne,1.979790974
Kingston,1.59492241
Moscow - Sheremetyevo,0.1315517612
Ankara Airport,0.4398326061
Salvador,0.743050338
Phnom Penh,1.530130782
Samsun Airport,0.8108398355
Shenyang Taoxian,0.7488870891
Ankara Airport,0.4398326061
Entebbe,1.225576896
Stavanger,1.537074608
Tunis,1.458474688
Ankara Airport,0.4398326061
Santorini,0.4936934051
Samsun Airport,0.8108398355
Tunis,1.458474688
Urumchi Diwobao,0.1164704647
Faro Airport,1.488767933
Fort-de-France,1.963475807
Wuxi Shuofang,0.4577404597
Doha,0.4350533797
Nanning Wuxu,0.9233850955
Guatemala City,0.520332107
Lille,1.423041684
Ankara Airport,0.4398326061
Samsun Airport,0.8108398355
Stavanger,1.537074608
Ankara Airport,0.4398326061
Kuala Lumpur,1.166167063
Doha,0.4350533797
Salvador,0.743050338
Ankara Airport,0.4398326061
Nairobi,1.164334088
Samsun Airport,0.8108398355
Samsun Airport,0.8108398355
Ibiza,1.700935424
Samsun Airport,0.8108398355
Urumchi Diwobao,0.1164704647
Doha,0.4350533797
Santorini,0.4936934051
Samsun Airport,0.8108398355
Shenyang Taoxian,0.7488870891
Granada,1.401567945
Urumchi Diwobao,0.1164704647
Katowice,0.2069423417
Salzburg,0.9226970542
Samsun Airport,0.8108398355
Faro Airport,1.488767933
Basel,0.3654691801
Nanning Wuxu,0.9233850955
Salzburg,0.9226970542
Kingston,1.59492241
Eskisehir Airport,0.442474796
Medina,0.4718848719
Antalya Gazipasa Airport,1.439675576
Cheongju,1.686358375
Basseterre (Saint Kitts),1.084827665
Ohrid,0.2897395862
Monterrey,0.08174120963
Chengdu Tianfu,0.5336581126
Chengdu Tianfu,0.5336581126
Manas,0.02822289202
Dalaman Airport,1.052994051
Eskisehir Airport,0.442474796
Vladivostok,10
Chubu,1.24103079
Trabzon Airport,0.7186730628
Cheongju,1.686358375
Bangalore,0.8531891528
Antalya Gazipasa Airport,1.439675576
Managua,0.1579204092
Mazatlan,1.266465773
Shenzhen Bao'an,10
Eskisehir Airport,0.442474796
Cardiff,1.361643165
Chengdu Tianfu,0.5336581126
Skiathos,0.1971237264
Antalya Gazipasa Airport,1.439675576
Trabzon Airport,0.7186730628
Kutahya Airport,0.4090864169
Tirana,0.1402701332
Chitose,1.850129611
Mazatlan,1.266465773
Abidjan,0.8973644823
Dalaman Airport,1.052994051
Kayseri Airport,0.9349691976
Kutahya Airport,0.4090864169
Manas,0.02822289202
Dalaman Airport,1.052994051
Kayseri Airport,0.9349691976
Managua,0.1579204092
Kralendijk (Bonaire),0.8950898883
Eskisehir Airport,0.442474796
Cheongju,1.686358375
Shandong,10
Hiroshima,1.299474856
Antalya Gazipasa Airport,1.439675576
Eskisehir Airport,0.442474796
Dalaman Airport,1.052994051
Eskisehir Airport,0.442474796
Eskisehir Airport,0.442474796
Antalya Gazipasa Airport,1.439675576
Ohrid,0.2897395862
Abidjan,0.8973644823
Hatay Airport,10
Antalya Gazipasa Airport,1.439675576
Taiyuan Wusu,0.5227483975
Kayseri Airport,0.9349691976
Ekaterinburg,0.2110681531
Basrah,0.3210985192
Min Vody,0.2708618435
Addis Ababa,2.65541043
Aswan,1.480854199
Lusaka,0.05066281046
Grenoble,0.2440082261
Natal,0.3488454797
Naples,0.8722658137
Naples,0.8722658137
Pengsheng,0.7074136435
Addis Ababa,2.65541043
Krakow Balice,0.3625501763
San Salvador Comalapa,0.008928608837
Aswan,1.480854199
Daegu,2.203981975
Astrakhan,1.141586525e-09
Daegu,2.203981975
Min Vody,0.2708618435
Sanya Fenghuang,0.1190303431
Bangui,0.2582257974
Juba,10
Zakynthos,0.7568002526
Banja Luka,0.3910417811
Aswan,1.480854199
Palma De Mallorca,1.663833814
Erbil International Airport,0.5999540975
Sanya Fenghuang,0.1190303431
Gabon,0.8906532696
Addis Ababa,2.65541043
Addis Ababa,2.65541043
Hrabrovo,10
Yinchuan Hedong,0.6017644879
Perth,1.405656514
Natal,0.3488454797
Sanya Fenghuang,0.1190303431
Piarco,1.836172017
Essaouira,0.2647015076
Monastir,0.8121312867
Colombo,0.3735330654
Porto Alegre,0.5910200812
Abu Dhabi,1.186127815
Yangyang,0.5155347423
Antalya Airport,0.6962273972
Yangyang,0.5155347423
Antalya Airport,0.6962273972
Siem Reap,10
Colombo,0.3735330654
Siem Reap,10
Essaouira,0.2647015076
Essaouira,0.2647015076
Lagos,1.364919522
Norwich,1.488584004
Salalah,0.5032859978
Fuzhou Changle,0.620343248
Quito,1.012172393
Los Cabos,0.6236109757
Marka,0.2644392043
Adana Airport,0.2731946343
Liverpool,0.9204917942
Busan - Kimhae,1.879322242
Rio de Janeiro,1.195630312
Espargos,1.170750371
Abu Dhabi,1.186127815
Yingsheng,10
Kos,0.8582194649
Liverpool,0.9204917942
Porto Alegre,0.5910200812
Anna,10
Santa Cruz Viru Viru,10
Durban,1.931155393
Monastir,0.8121312867
Essaouira,0.2647015076
Zanzibar,1.072681919
Rome Fiumicino,0.9165775278
Oranjestad,0.6674931594
Changchun Longjia,0.6585359199
Adana Airport,0.2731946343
Abu Dhabi,1.186127815
Oranjestad,0.6674931594
Monastir,0.8121312867
Yangyang,0.5155347423
Paris Charles De Gaulle,1.072053472
Shanghai Hongqiao,0.8467271933
Dar Es Salaam,3.092885547
Jaipur,10
Verona,0.7226447173
Dalian Zhoushuizi,0.523553733
Netaji Subhash Chandra Bose Int. Airport,10
Aktio,0.1849286153
Shanghai Hongqiao,0.8467271933
Nouakchott,3.279350787
Fortaleza,0.8384476308
Rabat,3.207918598
Enfidha,0.755713278
Shanghai Hongqiao,0.8467271933
Cordoba,0.4659556941
Nador,2.912244563
Elblag,0.00187086801
Jaipur,10
Brasilia,1.290048627
Acapulco,10
Everrich Downtown Kinmen,0.07547243454
Marrakech,2.475260288
Fortaleza,0.8384476308
Rabat,3.207918598
Marrakech,2.475260288
Enfidha,0.755713278
Rabat,3.207918598
Oslo,1.356286487
Voronezh,10
Kinshasa,0.06951241337
Treviso,0.315526836
Dalian Zhoushuizi,0.523553733
Bodrum Airport,0.6006246083
Marrakech,2.475260288
Fukuoka,1.057981884
Punta Cana - Higuey,1.112599668
DAMMAM,1.084739211
Tangier,3.105891819
Sharm El Sheikh,0.8294087293
Punta Cana - Higuey,1.112599668
Fukuoka,1.057981884
Jinan Xiaoqiang,0.5518407191
Port-au-Prince (Haiti),1.499607794
Hangzhou Xiaoshan,0.6991381356
Tangier,3.105891819
Hangzhou Xiaoshan,0.6991381356
Sharm El Sheikh,0.8294087293
RIYADH,0.8485624614
Tangier,3.105891819
Goa,10
Ixtapa Zihuatanejo,1.588907381
Al Hoceima,0.2935290134
Jinan Xiaoqiang,0.5518407191
Ibaraki,2.225192091
Jieyang Chaoshan,10
Hurgada,1.173536848
Warsaw,0.1870207167
Shanghai Pudong,1.236669917
Berlin Brandenburg,0.9748644432
Izmir Airport,0.697886658
Graz,0.9271440526
Tokyo - Narita,1.444837879
Florianopolis,0.8043012565
Minsk,0.6267039784
Tangier,3.105891819
Bergen,1.532450171
Toulouse,1.369462661
Izmir Airport,0.697886658
Amsterdam - Schiphol,0.3773708503
Agadir,2.579923639
Izmir Airport,0.697886658
Tokyo - Narita,1.444837879
Faroe Islands,0.4205833348
Tangier,3.105891819
Tangier,3.105891819
Chongqing Jiangbei,0.7944693206
Chania,0.4397857818
Amman,0.6092662004
Bergen,1.532450171
Jinan Xiaoqiang,0.5518407191
RIYADH,0.8485624614
Samana El Catey,0.4964626818
Luxor,1.492378125
Izmir Airport,0.697886658
Istanbul Airport,0.4784132085
Jerba,1.566804571
Geneva,0.9340392268
Zurich,1.023178652
Casablanca,3.209642487
Osaka - Kansai,1.458331366
Osaka - Kansai,1.458331366
Casablanca,3.209642487
Osaka - Kansai,1.458331366
Diyarbakir Airport,0.5579624734
Vaxjo,0.3111719188
Geneva,0.9340392268
Diyarbakir Airport,0.5579624734
Istanbul Asia Airport,0.465385837
Ufa,10
Mitilini,0.8052192597
Istanbul Asia Airport,0.465385837
Ngurah Rai,0.6137193109
Jerba,1.566804571
Geneva,0.9340392268
Harbin Taiping,0.5968041076
Yancheng Nanyang,0.3552576728
Cali,0.1533139624
Changzhou Benniu,10
Gaziantep Airport,0.4599756867
Viracopos,0.9376590309
Madeira,1.169848107
Santo Domingo Las Americas,0.02266365801
Cali,0.1533139624
Asyut,1.735771085
Marsa Aalam,0.5818966586
Accra,2.662294783
Cukurova Airport,0.4159634835
Seoul,2.120479482
Santo Domingo Las Americas,0.02266365801
Cancun,1.037689687
Moscow - Domodedovo,0.6738240677
Sofia,0.1173636822
Gaziantep Airport,0.4599756867
Changzhou Benniu,10
Heraklion Airport,0.6826565963
Viracopos,0.9376590309
Gaziantep Airport,0.4599756867
Denizli Cardak Airport,0.169333494
St. George's Point Saline,1.379249372
Aalborg,0.9319284137
Penang,0.9769574364
Changzhou Benniu,10
Seoul,2.120479482
Manama,0.8867238588
Denizli Cardak Airport,0.169333494
Accra,2.662294783
Bournemouth,1.07643272
Sofia,0.1173636822
Haiphong,0.04461411336
Lanzarote,1.098178324
Viracopos,0.9376590309
Manama,0.8867238588
Manama,0.8867238588
Shenyang Taoxian,0.7488870891
Urumchi Diwobao,0.1164704647
Urumchi Diwobao,0.1164704647
Stavanger,1.537074608
Lodz,0.1972085243
Bogota,0.2134989269
Urumchi Diwobao,0.1164704647
Lodz,0.1972085243
Urumchi Diwobao,0.1164704647
Tarbes - Lourdes,0.07993061686
Asuncion Silvio Petterossi,1.100408421
Tunis,1.458474688
Newcastle,1.242690039
Samsun Airport,0.8108398355
Nanning Wuxu,0.9233850955
Wuxi Shuofang,0.4577404597
Bujumbura,2.442853966
Hohhot Baita,0.01528215272
Wuxi Shuofang,0.4577404597
Bogota,0.2134989269
Ankara Airport,0.4398326061
Warsaw-Modlin,0.1592156824
Nanning Wuxu,0.9233850955
Ankara Airport,0.4398326061
Paderborn,1.027319984
Wroclaw,0.2075982265
East Midlands,1.034490353
Weihai Dashuibo,0.2822567461
Bangalore,0.8531891528
Shandong,10
Bangalore,0.8531891528
Hefei Xinqiao,0.4581197708
Bologna,0.5230382679
Bordeaux,1.539439394
Indira Gandhi,0.5184211554
Monterrey,0.08174120963
Alexandoupolis,0.1390161495
Managua,0.1579204092
Dalaman Airport,1.052994051
Glasgow Prestwick,1.07175786
Chubu,1.24103079
Trondheim,1.589751501
Fuerteventura,1.157851709
Bangalore,0.8531891528
Monterrey,0.08174120963
Addis Ababa,2.65541043
Lublin,0.2895384295
Dubai,1.515168748
Naples,0.8722658137
Dubai,1.515168748
Palma De Mallorca,1.663833814
Barcelona,1.459222
Montego Bay,1.301444671
Erbil International Airport,0.5999540975
Perth,1.405656514
Dubai,1.515168748
Hyderabad,0.754349557
Dubai,1.515168748
Daegu,2.203981975
Guayaquil,1.418927862
Montego Bay,1.301444671
Birmingham,1.136442734
Birmingham,1.136442734
Montego Bay,1.301444671
Barcelona,1.459222
Daegu,2.203981975
Guayaquil,1.418927862
Nice,1.088374707
Daegu,2.203981975
Dubai,1.515168748
Birmingham,1.136442734
Oranjestad,0.6674931594
Rome Fiumicino,0.9165775278
Yantai Penglai,0.6511585868
Ouarzazate,0.2779803891
London Heathrow,0.9933669697
Antalya Airport,0.6962273972
Los Cabos,0.6236109757
Liverpool,0.9204917942
Duesseldorf,0.9614019588
Puerto Plata,1.31408281
Duesseldorf,0.9614019588
Antalya Airport,0.6962273972
Busan - Kimhae,1.879322242
Manchester,1.132297597
Colombo,0.3735330654
Busan - Kimhae,1.879322242
London Gatwick,0.9496475533
Athens,0.2819030416
Sao Paulo - Guarulhos,1.210241006
Lyon Saint Exupery,1.26831374
London Gatwick,0.9496475533
Rio de Janeiro,1.195630312
Rome Fiumicino,0.9165775278
Lyon Saint Exupery,1.26831374
Los Cabos,0.6236109757
Los Cabos,0.6236109757
Durban,1.931155393
London Heathrow,0.9933669697
Monastir,0.8121312867
Duesseldorf,0.9614019588
Liverpool,0.9204917942
Rio de Janeiro,1.195630312
Abu Dhabi,1.186127815
Essaouira,0.2647015076
Rome Fiumicino,0.9165775278
Kilimanjaro,3.334396513
Venice,0.9403294603
Jaipur,10
Glasgow,1.205602929
Cozumel,0.6909656606
Kilimanjaro,3.334396513
Ras El Khaymah,0.05089244877
Cozumel,0.6909656606
Hannover,1.218335635
Sarajevo,0.5283854943
Oujda,2.9123408
Genoa,0.7715375736
Dar Es Salaam,3.092885547
Nador,2.912244563
Sarajevo,0.5283854943
Leeds Bradford,1.062982148
Oujda,2.9123408
Marrakech,2.475260288
Nador,2.912244563
Nador,2.912244563
Santiago De Compostela,1.605561781
Hannover,1.218335635
Bodrum Airport,0.6006246083
Bodrum Airport,0.6006246083
Dar Es Salaam,3.092885547
Ras El Khaymah,0.05089244877
Vienna,0.7438231123
Dar Es Salaam,3.092885547
Bodrum Airport,0.6006246083
Recife,0.7364236727
Bridgetown,1.314346136
Tokyo - Narita,1.444837879
Amman,0.6092662004
Izmir Airport,0.697886658
Tokyo - Haneda,1.408413817
Punta Cana - Higuey,1.112599668
Amman,0.6092662004
Gerona,1.838531966
Sharjah,1.13082758
Tokyo - Haneda,1.408413817
Incheon,2.136616582
